202;A nutrient-draining attack. The user's HP is restored by half the damage taken by the target.;Das Ziel wird angegriffen und die Hälfte des zugefügten Schadens dem Anwender als KP gutgeschrieben.;
203;The user endures any attack with at least 1 HP. Its chance of failing rises if it is used in succession.;Nach fatalen Attacken bleibt stets 1 KP übrig. Misserfolg bei Wiederholung möglich.;
204;The user gazes at the target rather charmingly, making it less wary. This harshly lowers its Attack stat.;Betört das Ziel und reduziert dessen Angriffs-Wert stark.;
205;The user continually rolls into the target over five turns. It becomes more powerful each time it hits.;Attacke, die fünf Runden dauert. Mit jedem Treffer steigt die Stärke.;
206;A restrained attack that prevents the target from fainting. The target is left with at least 1 HP.;Ein Angriff, der dem Ziel zumindest 1 KP lässt.;
207;The user enrages and confuses the target. However, this also sharply raises the target's Attack stat.;Verwirrt das Ziel und erhöht dessen Angriffs-Wert stark.;
208;The user restores its own HP by up to half of its max HP.;KP des Anwenders werden um 50% der maximalen KP aufgefüllt.;
209;The user throws an electrically charged tackle at the target. This may also leave the target with paralysis.;Eine Elektro-Attacke, die das Ziel paralysieren kann.;
210;The target is slashed with scythes or claws. This attack becomes more powerful if it hits in succession.;Eine Attacke mit Scheren oder Klauen, deren Härte bei aufeinanderfolgenden Treffern zunimmt.;
211;The target is hit with wings of steel. This may also raise the user's Defense stat.;Trifft das Ziel mit Stahlflügeln. Verteidigungs-Wert des Anwenders steigt eventuell.;
212;The user pins the target with a dark, arresting look. The target becomes unable to flee.;Böser Blick, der die Flucht des Zieles vereitelt.;
213;If it is the opposite gender of the user, the target becomes infatuated and less likely to attack.;Wenn das Ziel nicht dem Geschlecht des Anwenders angehört, fühlt es sich zu ihm hingezogen und greift eventuell nicht an.;
214;While it is asleep, the user randomly uses one of the moves it knows.;Anwender setzt per Zufall eine ihm bekannte Attacke ein. Klappt nur, wenn der Anwender gerade schläft.;
215;The user makes a soothing bell chime to heal the status conditions of all the party Pokémon.;Läutet beruhigend und heilt alle Statusprobleme im Team.;
216;This full-power attack grows more powerful the more the user likes its Trainer.;Je beliebter der Trainer bei seinem Pokémon ist, desto größer ist die Wirkung.;
217;The user attacks by giving the target a gift with a hidden trap. It restores HP sometimes, however.;Eine Bombe als Geschenk. Kann auch KP des Zieles wiederherstellen.;
218;This full-power attack grows more powerful the less the user likes its Trainer.;Je unbeliebter der Trainer bei seinem Pokémon ist, desto größer ist die Wirkung.;
219;The user creates a protective field that prevents status conditions for five turns.;Team des Anwenders ist fünf Runden lang vor Statusproblemen geschützt.;
220;The user adds its HP to the target's HP, then equally shares the combined HP with the target.;Addiert KP von Anwender und Ziel. Teilt sie gerecht auf.;
221;The target is razed with a mystical fire of great intensity. This may also leave the target with a burn.;Mystische Feuer-Attacke, durch die das Ziel eventuell Verbrennungen erleidet.;
222;The user attacks everything around it with a ground-shaking quake. Its power varies.;Erdbebenartiger Angriff von zufälliger Stärke gegen andere Pokémon in der Umgebung des Anwenders.;
223;The user punches the target with full, concentrated power. This confuses the target if it hits.;Kräftiger Schlag, der das Ziel bei Erfolg verwirrt.;
224;Using its tough and impressive horn, the user rams into the target with no letup.;Brutaler Ramm-Angriff mit spitzem, beeindruckendem Horn.;
225;The user exhales a mighty gust that inflicts damage. This may also leave the target with paralysis.;Fegt das Ziel mit zerstörerisch heißem Atem weg. Paralysiert das Ziel eventuell.;
226;The user switches places with a party Pokémon in waiting and passes along any stat changes.;Tauscht den Anwender aus und überträgt alle Statusveränderungen auf das eingewechselte Pokémon.;
227;The user compels the target to keep using the move it encored for three turns.;Das Ziel wiederholt die letzte Attacke drei Runden lang.;
228;The power of this attack move is doubled if it's used on a target that's switching out of battle.;Die Attacke richtet beim Ziel doppelten Schaden an, falls es ausgetauscht wird.;
229;A spin attack that can also eliminate such moves as Bind, Wrap, Leech Seed, and Spikes.;Trifft das Ziel mit einer Dreh-Attacke. Befreit den Anwender unter anderem von Wickel, Klammergriff, Egelsamen und Stachler.;
230;A sweet scent that harshly lowers opposing Pokémon's evasiveness.;Senkt den Ausweichwert der gegnerischen Pokémon stark.;
231;The target is slammed with a steel-hard tail. This may also lower the target's Defense stat.;Attacke mit hartem Eisenschweif. Senkt eventuell den Verteidigungs-Wert des Zieles.;
232;The target is raked with steel claws. This may also raise the user's Attack stat.;Klauen-Attacke, die eventuell den Angriffs-Wert des Anwenders erhöht.;
233;The user attacks last. In return, this throw move never misses.;Anwender greift als Letzter an, hat dafür aber eine Treffergarantie beim eigenen Angriff.;
234;The user restores its own HP. The amount of HP regained varies with the weather.;Füllt KP des Anwenders auf. Die Menge hängt vom Wetter ab.;
235;The user restores its own HP. The amount of HP regained varies with the weather.;Füllt KP des Anwenders auf. Die Menge hängt vom Wetter ab.;
236;The user restores its own HP. The amount of HP regained varies with the weather.;Füllt KP des Anwenders auf. Die Menge hängt vom Wetter ab.;
237;A unique attack that varies in type depending on the Pokémon using it.;Wirkung und Typ der Attacke hängen vom Anwender ab.;
238;The user delivers a double chop with its forearms crossed. Critical hits land more easily.;Doppelter Hieb mit den Unterarmen. Hohe Volltrefferquote.;
239;The user whips up a vicious tornado to tear at the opposing Pokémon. This may also make them flinch.;Trifft gegnerische Pokémon mit einem heftigen Wirbelsturm, was diese eventuell zurückschrecken lässt.;
240;The user summons a heavy rain that falls for five turns, powering up Water-type moves. It lowers the power of Fire-type moves.;Schwerer Niederschlag setzt für 5 Runden ein. Attacken vom Typ Wasser werden verstärkt und Attacken vom Typ Feuer geschwächt.;
241;The user intensifies the sun for five turns, powering up Fire-type moves. It lowers the power of Water-type moves.;Die Sonne brennt unbarmherzig 5 Runden lang. Dadurch werden Attacken vom Typ Feuer verstärkt und Attacken vom Typ Wasser geschwächt.;
242;The user crunches up the target with sharp fangs. This may also lower the target's Defense stat.;Beißt mit scharfen Reißzähnen zu und senkt eventuell die Verteidigung.;
243;A retaliation move that counters any special attack, inflicting double the damage taken.;Kontert die Spezial-Attacke des Gegners mit doppeltem Schaden.;
244;The user hypnotizes itself into copying any stat change made by the target.;Der Anwender hypnotisiert sich selbst, um die Statusveränderungen des Zieles zu kopieren.;
245;The user charges the target at blinding speed. This move always goes first.;Extrem schnelle und kraftvolle Erstschlag-Attacke.;
246;The user attacks with a prehistoric power. This may also raise all the user's stats at once.;Angriff mit antiker Kraft, der alle Statuswerte erhöhen kann.;
247;The user hurls a shadowy blob at the target. This may also lower the target's Sp. Def stat.;Bewirft das Ziel mit einem gruseligen Ball und senkt eventuell dessen Spezial-Verteidigung.;
248;Two turns after this move is used, a hunk of psychic energy attacks the target.;Zwei Runden, nachdem Seher eingesetzt wurde, erfolgt ein Angriff mit Psycho-Energie.;
249;The user attacks with a punch. This may also lower the target's Defense stat.;Diese steinbrechende Attacke kann den Verteidigungs-Wert des Zieles senken.;
250;The user traps the target in a violent swirling whirlpool for four to five turns.;Das Ziel wird für vier bis fünf Runden in einer Wasserhose gefangen.;
251;The user gets all party Pokémon to attack the target. The more party Pokémon, the greater the number of attacks.;Das gesamte Team nimmt aktiv am Kampf teil. Je mehr Pokémon, desto höher die Anzahl der Angriffe.;
252;This attack hits first and makes the target flinch. It only works the first turn the user is in battle.;Erstschlag-Attacke, die das Ziel zurückschrecken lässt. Gelingt nur, wenn sie sofort eingesetzt wird, nachdem der Anwender das Kampffeld betreten hat.;
253;The user attacks in an uproar for three turns. During that time, no Pokémon can fall asleep.;Anwender greift an, indem er über drei Runden hinweg einen Aufruhr erzeugt. Verhindert Schlaf.;
254;The user charges up power and raises both its Defense and Sp. Def stats. The move can be used three times.;Lädt Kraft für später auf. Erhöht Verteidigung und Spezial-Verteidigung. Kann bis zu dreimal eingesetzt werden.;
255;The power stored using the move Stockpile is released at once in an attack. The more power is stored, the greater the move's power.;Entlädt die Kraft, die während des Einsatzes von Horter gesammelt wurde. Je mehr Energie gehortet wurde, desto stärker der Angriff.;
256;The power stored using the move Stockpile is absorbed by the user to heal its HP. Storing more power heals more HP.;Absorbiert die gehortete Kraft, um KP aufzufüllen. Je mehr Energie gehortet wurde, desto mehr KP werden aufgefüllt.;
257;The user attacks by exhaling hot breath on the opposing Pokémon. This may also leave those Pokémon with a burn.;Ziele werden von Sturm aus heißer Luft getroffen und verbrennen sich eventuell.;
258;The user summons a hailstorm lasting five turns. It damages all Pokémon except the Ice type.;Der verursachte Hagelsturm hält 5 Runden an und schadet allen Pokémon, außer denen vom Typ Eis.;
259;The user torments and enrages the target, making it incapable of using the same move twice in a row.;Erzürnt das Ziel, um wiederholten Einsatz derselben Attacke zu verhindern.;
260;Flattery is used to confuse the target. However, this also raises the target's Sp. Atk stat.;Schmeichelt dem Ziel, um es zu verwirren. Erhöht dessen Spezial-Angriff.;
261;The user shoots a sinister, bluish-white flame at the target to inflict a burn.;Anwender feuert unheimliche Flammen ab, die beim Ziel Verbrennungen verursachen.;
262;The user faints when using this move. In return, this harshly lowers the target's Attack and Sp. Atk stats.;Der Anwender wird besiegt. Gleichzeitig werden der Angriff und Spezial-Angriff des Zieles stark gesenkt.;
263;This attack move doubles its power if the user is poisoned, burned, or paralyzed.;Ist der Anwender vergiftet, paralysiert oder leidet er unter Verbrennungen, verdoppelt sich die Kraft der Attacke.;
264;The user focuses its mind before launching a punch. This move fails if the user is hit before it is used.;Anwender konzentriert sich, bevor er angreift. Wird er vorher getroffen, ist die Attacke erfolglos.;
265;This attack's power is doubled when used on a target with paralysis. This also cures the target's paralysis, however.;Doppelt wirksam gegen paralysierte Ziele, heilt sie aber auch von der Paralyse.;
266;The user draws attention to itself, making all targets take aim only at the user.;Zieht Aufmerksamkeit auf sich. Gegner greifen nur den Anwender an.;
267;This attack makes use of nature's power. Its effects vary depending on the user's environment.;Angriff mit der Kraft der Natur. Die Wirkung dieser Attacke ist ortsabhängig.;
268;The user boosts the power of the Electric move it uses on the next turn. This also raises the user's Sp. Def stat.;Hebt die Stärke für die kommende Elektro-Attacke an und erhöht die Spezial-Verteidigung.;
269;The target is taunted into a rage that allows it to use only attack moves for three turns.;Bringt das Ziel in Rage. Dieses kann über drei Runden hinweg nur noch angreifen.;
270;The user assists an ally by boosting the power of that ally's attack.;Anwender steigert die Stärke der Attacke eines Mitstreiters.;
271;The user catches the target off guard and swaps its held item with its own.;Der Anwender überrumpelt das Ziel und tauscht mit ihm die getragenen Items.;
272;The user mimics the target completely, copying the target's natural Ability.;Ahmt das Ziel nach und kopiert seine Fähigkeit.;
273;One turn after this move is used, the user's or its replacement's HP is restored by half the user's max HP.;Ein Wunsch füllt in der nächsten Runde 50% der KP des Anwenders bei diesem oder einem eingewechselten Pokémon auf.;
274;The user hurriedly and randomly uses a move among those known by ally Pokémon.;Greift zufällig mit einer Attacke eines Mitstreiters an.;
275;The user lays roots that restore its HP on every turn. Because it's rooted, it can't switch out.;Verwurzelung füllt jede Runde KP auf. Austausch und Flucht sind unmöglich.;
276;The user attacks the target with great power. However, this also lowers the user's Attack and Defense stats.;Starke Attacke, die jedoch auch den Angriff und die Verteidigung des Anwenders senkt.;
277;A barrier reflects back to the target moves like Leech Seed and moves that damage status.;Alle Status-Attacken wie Egelsamen werden reflektiert.;
278;The user recycles a held item that has been used in battle so it can be used again.;Recycling eines getragenen Items, das zuvor im Kampf verwendet wurde.;
279;This attack move's power is doubled if the user has been hurt by the opponent in the same turn.;Schaden verdoppelt sich, wenn der Anwender in der Runde bereits Schaden durch das Ziel erlitten hat.;
280;The user attacks with a swift chop. It can also break barriers, such as Light Screen and Reflect.;Ein beherzter Handkantenschlag. Durchbricht Barrieren wie Lichtschild und Reflektor.;
281;The user lets loose a huge yawn that lulls the target into falling asleep on the next turn.;Anwender gähnt und das Ziel schläft in der nächsten Runde ein.;
282;The user slaps down the target's held item, and that item can't be used in that battle. The move does more damage if the target has a held item.;Schlägt das Item des Zieles weg und vereitelt so dessen Gebrauch während des Kampfes. Mehr Schaden gegen Ziele, die ein Item bei sich tragen.;
283;This attack move cuts down the target's HP to equal the user's HP.;Trifft nur, wenn KP des Anwenders geringer als KP des Zieles sind. Senkt dessen KP auf die Höhe der KP des Anwenders.;
284;The user attacks opposing Pokémon with explosive fury. The lower the user's HP, the lower the move's power.;Explosiver Angriff gegen gegnerische Pokémon. Je höher die KP des Anwenders sind, desto mehr Schaden wird angerichtet.;
285;The user employs its psychic power to exchange Abilities with the target.;Anwender tauscht seine Fähigkeit mit der des Zieles.;
286;If opposing Pokémon know any move also known by the user, they are prevented from using it.;Hindert Gegner am Einsatz von Attacken, die der Anwender selbst auch kennt.;
287;The user rests to cure itself of poisoning, a burn, or paralysis.;Selbstheilung bei Vergiftung, Paralyse und Verbrennung.;
288;If the user faints, the user's grudge fully depletes the PP of the opponent's move that knocked it out.;Bei K.O. des Anwenders werden die AP der Attacke, durch die er besiegt wurde, auf 0 herabgesetzt.;
289;The user steals the effects of any attempts to use a healing or stat-changing move.;Raubt den Effekt heilender oder Werte verändernder Attacken des Zieles.;
290;The additional effects of this attack depend upon where it was used.;Die Wirkung dieser Attacke ist ortsabhängig.;
291;Diving on the first turn, the user floats up and attacks on the next turn.;Anwender taucht in Runde 1 ab und greift in Runde 2 aus der Tiefe an.;
292;The user lets loose a flurry of open-palmed arm thrusts that hit two to five times in a row.;Schläge mit geradem Arm, die das Ziel zwei- bis fünfmal treffen.;
293;The user's type is changed depending on its environment, such as at water's edge, in grass, or in a cave.;Der Typ des Anwenders passt sich der Umgebung an, sei es im Wasser, im Gras oder in einer Höhle.;
294;The user stares at flashing lights to focus its mind, drastically raising its Sp. Atk stat.;Ein blinkendes Licht, das den Spezial-Angriff drastisch erhöht.;
295;The user lets loose a damaging burst of light. This may also lower the target's Sp. Def stat.;Angriff mit einem grellem Licht, der die Spezial-Verteidigung des Zieles eventuell senkt.;
296;A mist-like flurry of down envelops and damages the target. This may also lower the target's Sp. Atk stat.;Angriff mit einer Nebelwolke aus Daunen. Senkt eventuell den Spezial-Angriff des Zieles.;
297;The user covers the target's body with a mass of down that harshly lowers its Attack stat.;Hüllt das Ziel in Daunen und senkt dessen Angriffs-Wert stark.;
298;The user performs a wobbly dance that confuses the Pokémon around it.;Ein Wackeltanz, der alle Pokémon im Umkreis verwirrt.;
299;The user launches a kick that lands a critical hit more easily. This may also leave the target with a burn.;Starker Tritt mit hoher Volltrefferquote. Verursacht eventuell Verbrennungen.;
300;The user kicks up mud on the battlefield. This weakens Electric-type moves for five turns.;Schwächt Elektro-Attacken für die Dauer von fünf Runden.;
301;The user attacks the target for five turns. The move's power increases each time it hits.;Attacke, die fünf Runden dauert. Mit jedem Treffer steigt der Schaden in der nächsten Runde.;
302;The user attacks by wildly swinging its thorny arms. This may also make the target flinch.;Angriff mit dornigen Armen. Das Ziel schreckt eventuell zurück.;
303;The user slacks off, restoring its own HP by up to half of its max HP.;Durch Müßiggang werden KP des Anwenders um 50 % der maximalen KP aufgefüllt.;
304;The user lets loose a horribly echoing shout with the power to inflict damage.;Eine laute Attacke, bei der gegnerische Pokémon mit Schallwellen angegriffen werden.;
305;The user bites the target with toxic fangs. This may also leave the target badly poisoned.;Angriff mit giftigen Reißzähnen. Das Ziel wird eventuell schwer vergiftet.;
306;The user slashes the target with hard and sharp claws. This may also lower the target's Defense stat.;Angriff mit scharfen Klauen. Senkt eventuell den Verteidigungs-Wert.;
307;The target is razed by a fiery explosion. The user can't move on the next turn.;Das Ziel wird von einer starken Explosion getroffen. Anwender setzt eine Runde aus.;
308;The target is hit with a watery blast. The user can't move on the next turn.;Das Ziel wird von einer Wasserkanone getroffen. Anwender setzt eine Runde aus.;
309;The target is hit with a hard punch fired like a meteor. This may also raise the user's Attack stat.;Angriff mit einem harten, schnellen Schlag. Erhöht eventuell Angriffs-Wert des Anwenders.;
310;The user attacks the target while shouting in a startling fashion. This may also make the target flinch.;Anwender greift mit einem Schrei an. Ein Angriff, der das Ziel eventuell zurückschrecken lässt.;
311;This attack move varies in power and type depending on the weather.;Typ und Stärke der Attacke sind vom Wetter zum Zeitpunkt der Anwendung abhängig.;
312;The user releases a soothing scent that heals all status conditions affecting the user's party.;Heilt alle Statusprobleme des Teams mit beruhigendem Duft.;
313;The user feigns crying to fluster the target, harshly lowering its Sp. Def stat.;Täuscht Weinen vor, um die Spezial-Verteidigung des Zieles stark zu senken.;
314;The user launches razor-like wind to slash the opposing Pokémon. Critical hits land more easily.;Greift gegnerische Pokémon mit rasierklingenartigem Wind an. Hohe Volltrefferquote.;
315;The user attacks the target at full power. The attack's recoil harshly lowers the user's Sp. Atk stat.;Angriff mit voller Kraft, der den Spezial-Angriff des Anwenders durch den Rückstoß stark senkt.;
316;Enables a Ghost-type target to be hit by Normal- and Fighting-type attacks. This also enables an evasive target to be hit.;Erlaubt es, Geist-Pokémon mit Normal- und Kampf-Attacken anzugreifen. Ignoriert den Fluchtwert des Zieles.;
317;Boulders are hurled at the target. This also lowers the target's Speed stat by preventing its movement.;Angriff mit Felsen. Bei Erfolg wird der Initiative-Wert des Zieles gesenkt.;
318;The target is attacked with powdery scales blown by the wind. This may also raise all the user's stats.;Angriff mit Silberstaub. Eventuell werden alle Statuswerte des Anwenders erhöht.;
319;A horrible sound like scraping metal harshly lowers the target's Sp. Def stat.;Stößt einen spitzen Schrei aus, der die Spezial-Verteidigung des Zieles stark senkt.;
320;The user plays a pleasant melody that lulls the target into a deep sleep.;Versetzt das Ziel durch eine schöne Melodie in Tiefschlaf.;
321;The user tickles the target into laughing, reducing its Attack and Defense stats.;Bringt das Ziel zum Lachen und senkt dadurch dessen Angriff und Verteidigung.;
322;The user absorbs a mystical power from space to raise its Defense and Sp. Def stats.;Erhöht Verteidigung und Spezial-Verteidigung durch eine mystische Kraft.;
323;The user spouts water to damage opposing Pokémon. The lower the user's HP, the lower the move's power.;Eine Wasser-Attacke gegen gegnerische Pokémon. Je höher die KP des Anwenders sind, desto mehr Schaden richtet sie an.;
324;The user attacks with a sinister beam of light. This may also confuse the target.;Strahlenattacke, die das Ziel eventuell verwirrt.;
325;The user throws a punch from the shadows. This attack never misses.;Angriff mit der Faust aus dem Schattenreich. Ausweichen unmöglich.;
326;The user attacks with an odd, unseeable power. This may also make the target flinch.;Besonderer Angriff mit einer unsichtbaren Kraft, die das Ziel eventuell zurückschrecken lässt.;
327;The user attacks the target with an uppercut thrown skyward with force.;Kinnhaken, der das Ziel gen Himmel schickt.;
328;The user traps the target inside a harshly raging sandstorm for four to five turns.;Das Ziel leidet für vier bis fünf Runden in einer Sandhose.;
329;The target faints instantly. It's less likely to hit the target if it's used by Pokémon other than Ice types.;Diese Attacke führt beim Ziel sofort zum K.O. Wird sie von einem Pokémon eingesetzt, das nicht dem Typ Eis angehört, trifft sie seltener.;
330;The user attacks by shooting muddy water at the opposing Pokémon. This may also lower their accuracy.;Greift mit Matsch an und senkt eventuell die Genauigkeit der gegnerischen Pokémon.;
331;The user forcefully shoots seeds at the target two to five times in a row.;Der Anwender wirft zwei- bis fünfmal in rascher Folge Samen auf das Ziel.;
332;The user confounds the target with speed, then slashes. This attack never misses.;Eine extrem schnelle Attacke, der das Ziel nicht ausweichen kann.;
333;The user launches sharp icicles at the target two to five times in a row.;Feuert zwei bis fünf Eiszapfen auf das Ziel.;
334;The user hardens its body's surface like iron, sharply raising its Defense stat.;Anwender stärkt den Körper, um den Verteidigungs-Wert stark zu erhöhen.;
335;The user blocks the target's way with arms spread wide to prevent escape.;Anwender versperrt den Fluchtweg des Zieles.;
336;The user howls loudly to raise its spirit, which raises its Attack stat.;Anwender jault, um seinen Kampfgeist und seinen Angriffs-Wert zu erhöhen.;
337;The user slashes the target with huge sharp claws.;Der Anwender greift das Ziel mit riesigen, scharfen Klauen an.;
338;The user slams the target with an enormous tree. The user can't move on the next turn.;Mächtiger Angriff mit Ästen. Der Anwender muss eine Runde aussetzen.;
339;The user tenses its muscles to bulk up its body, raising both its Attack and Defense stats.;Der Anwender spannt seine Muskeln an, um den Angriff und die Verteidigung zu erhöhen.;
340;The user bounces up high, then drops on the target on the second turn. This may also leave the target with paralysis.;Anwender springt und landet in der nächsten Runde auf dem Ziel. Das Ziel wird eventuell paralysiert.;
341;The user attacks by hurling a blob of mud at the target. This also lowers the target's Speed stat.;Angriff mit Lehm, der den Initiative-Wert des Zieles senkt.;
342;The user hits the target with its tail. This may also poison the target. Critical hits land more easily.;Angriff mit hoher Volltrefferquote. Diese Schweifattacke vergiftet das Ziel eventuell.;
343;The user endearingly approaches the target, then steals the target's held item.;Der Anwender schmeichelt sich beim Ziel ein und stiehlt dann das von ihm getragene Item.;
344;The user electrifies itself and charges the target. This also damages the user quite a lot. This attack may leave the target with paralysis.;Angriff mit Elektro-Tackle. Der Anwender nimmt dabei selbst großen Schaden. Das Ziel wird eventuell paralysiert.;
345;The user scatters curious leaves that chase the target. This attack never misses.;Magischer Blattangriff, dem nicht auszuweichen ist.;
346;The user soaks the battlefield with water. This weakens Fire-type moves for five turns.;Der Anwender lässt Wasser herabregnen und schwächt damit fünf Runden lang Feuer-Attacken.;
347;The user quietly focuses its mind and calms its spirit to raise its Sp. Atk and Sp. Def stats.;Erhöht Spezial-Angriff und Spezial-Verteidigung durch Konzentration.;
348;The user handles a sharp leaf like a sword and attacks by cutting its target. Critical hits land more easily.;Hieb mit scharfkantigem Blatt. Hohe Volltrefferquote.;
349;The user vigorously performs a mystic, powerful dance that raises its Attack and Speed stats.;Ein mystischer Tanz, der den Angriffs- und Initiative-Wert erhöht.;
350;The user hurls hard rocks at the target. Two to five rocks are launched in a row.;Wirft zwei- bis fünfmal in Folge Felsblöcke auf das Ziel.;
351;The user strikes the target with a quick jolt of electricity. This attack never misses.;Angriff mit schnellem Elektro-Schlag. Ausweichen nicht möglich.;
352;The user attacks the target with a pulsing blast of water. This may also confuse the target.;Angriff mit Wasserwelle, die das Ziel eventuell verwirren kann.;
353;Two turns after this move is used, a concentrated bundle of light blasts the target.;Angriff mit gebündeltem Licht erfolgt zwei Runden nach Attackeneinsatz.;
354;The user attacks the target at full power. The attack's recoil harshly lowers the user's Sp. Atk stat.;Angriff mit voller Kraft, der den Spezial-Angriff des Anwenders durch den Rückstoß stark senkt.;
355;The user lands and rests its body. It restores the user's HP by up to half of its max HP.;Anwender landet und ruht sich aus. KP des Anwenders werden um 50 % der maximalen KP aufgefüllt.;
356;Enables Flying-type Pokémon or Pokémon with the Levitate Ability to be hit by Ground-type moves. Flying moves can't be used.;Ermöglicht es, Flug-Pokémon oder Pokémon mit der Fähigkeit Schwebe mit Boden-Attacken zu treffen. Verhindert Attacken, bei denen der Anwender fliegt.;
357;Enables a Dark-type target to be hit by Psychic-type attacks. This also enables an evasive target to be hit.;Ermöglicht es, Unlicht-Pokémon mit Psycho-Attacken anzugreifen. Ignoriert den Fluchtwert des Zieles.;
358;This attack inflicts big damage on a sleeping target. This also wakes the target up, however.;Richtet großen Schaden bei einem schlafenden Ziel an, weckt es aber auch auf.;
359;The user swings and hits with its strong, heavy fist. It lowers the user's Speed, however.;Anwender trifft mit einem starken Hieb. Senkt Initiative des Anwenders.;
360;The user tackles the target with a high-speed spin. The slower the user compared to the target, the greater the move's power.;Angriff mit hoher Geschwindigkeit. Je niedriger die Initiative des Anwenders im Vergleich zum Ziel ist, desto höher der Schaden.;
361;The user faints. In return, the Pokémon taking its place will have its HP restored and status conditions cured.;Anwender geht K.O. Das an seine Stelle tretende Pokémon hat volle KP. Statusprobleme werden geheilt.;
362;If the target's HP is half or less, this attack will hit with double the power.;Hat das Ziel die Hälfte oder weniger seiner maximalen KP, trifft diese Attacke mit doppelter Kraft.;
363;The user draws power to attack by using its held Berry. The Berry determines the move's type and power.;Anwender zieht aus seiner derzeitigen Beere Kraft. Sie bestimmt Typ und Stärke der Attacke.;
364;This attack hits a target using a move such as Protect or Detect. This also lifts the effects of those moves.;Ziele, die Attacken wie Schutzschild oder Scanner eingesetzt haben, werden getroffen. Entfernt Effekte dieser Attacken.;
365;The user pecks the target. If the target is holding a Berry, the user eats it and gains its effect.;Anwender pickt das Ziel, nimmt die Beere, falls das Ziel eine trägt, und erhält ihren Effekt.;
366;The user whips up a turbulent whirlwind that ups the Speed stat of the user and its allies for four turns.;Anwender erzeugt einen Wirbelwind, der die Initiative aller Pokémon im Team für vier Runden erhöht.;
367;The user applies pressure to stress points, sharply boosting one of its or its allies' stats.;Anwender übt Druck auf Stresspunkte aus und erhöht einen Statuswert stark.;
368;The user retaliates with much greater force against the opponent that last inflicted damage on it.;Attacke mit großer Kraft gegen den Gegner, der dem Anwender in derselben Runde zuletzt Schaden zufügte.;
369;After making its attack, the user rushes back to switch places with a party Pokémon in waiting.;Nach der Attacke eilt der Anwender zurück und tauscht den Platz mit einem anderen Pokémon.;
370;The user fights the target up close without guarding itself. This also lowers the user's Defense and Sp. Def stats.;Nahkampf-Attacke ohne Rücksicht auf Verluste. Senkt Verteidigung und Spezial-Verteidigung des Anwenders.;
371;The user stores power, then attacks. If the user moves after the target, this attack's power will be doubled.;Der Anwender lädt die Attacke auf. Handelt das Ziel vor dem Anwender, verdoppelt sich die Stärke der Attacke.;
372;If the target has already taken some damage in the same turn, this attack's power is doubled.;Hat das Ziel während der Runde schon Schaden genommen, wird die Stärke der Attacke verdoppelt.;
373;This move prevents the target from using its held item for five turns. Its Trainer is also prevented from using items on it.;Das Ziel kann 5 Runden lang sein getragenes Item nicht einsetzen und es können auch keine Items auf es angewendet werden.;
374;The user flings its held item at the target to attack. This move's power and effects depend on the item.;Anwender schleudert sein Item auf das Ziel. Stärke und Effekt der Attacke hängen vom Item ab.;
375;Using its psychic power of suggestion, the user transfers its status conditions to the target.;Anwender nutzt seine Suggestivkräfte, um eigene Statusprobleme auf das Ziel zu transferieren.;
376;The fewer PP this move has, the greater its power.;Je weniger AP diese Attacke hat, desto höher fällt ihre Stärke aus.;
377;For five turns, the user prevents the opposing team from using any moves, Abilities, or held items that recover HP.;Anwender verhindert für fünf Runden, dass Ziele durch Attacken, Fähigkeiten oder Items KP regenerieren.;
378;The user powerfully wrings the target. The more HP the target has, the greater the move's power.;Anwender presst sein Ziel aus. Je höher die KP des Zieles sind, desto höher fällt die Stärke der Attacke aus.;
379;The user employs its psychic power to switch its Attack stat with its Defense stat.;Anwender setzt Psycho-Kräfte ein, um eigenen Angriffs- mit Verteidigungs-Wert auszutauschen.;
380;The user hurls up its stomach acids on the target. The fluid eliminates the effect of the target's Ability.;Anwender greift das Ziel mit eigenen Magensäften an. Entfernt Effekte von dessen Fähigkeit.;
381;The user chants an incantation toward the sky, preventing opposing Pokémon from landing critical hits for five turns.;Anwender singt eine Beschwörungsformel, die fünf Runden lang Volltreffer gegen sein Team verhindert.;
382;The user cuts ahead of the target to copy and use the target's intended move with greater power. This move fails if it isn't used first.;Anwender führt die Attacke des Zieles zuerst und mit höherer Stärke aus. Dies schlägt fehl, falls der Anwender nicht vor dem Ziel zum Zug kommt.;
383;The user mimics the move used immediately before it. The move fails if no other move has been used yet.;Anwender imitiert die gerade verwendete Attacke. Dies schlägt fehl, falls zuvor keine Attacke verwendet wurde.;
384;The user employs its psychic power to switch changes to its Attack and Sp. Atk stats with the target.;Psychische Kräfte tauschen Änderungen an Angriff und Spezial-Angriff mit denen des Zieles.;
385;The user employs its psychic power to switch changes to its Defense and Sp. Def stats with the target.;Psychische Kräfte tauschen Änderungen an Verteidigung und Spezial-Verteidigung mit denen des Zieles.;
386;The more the target has powered up with stat changes, the greater the move's power.;Je stärker das Ziel durch Statusveränderungen ist, desto stärker wirkt diese Attacke.;
387;This move can be used only after the user has used all the other moves it knows in the battle.;Diese Attacke kann nur eingesetzt werden, nachdem alle verfügbaren Attacken ausgeführt worden sind.;
388;A seed that causes worry is planted on the target. It prevents sleep by making the target's Ability Insomnia.;Ziel wird bepflanzt. Seine Fähigkeit wandelt sich zu Insomnia und hindert es daran, einzuschlafen.;
